cgpa,tenth_percent,twelfth_percent,backlogs,internships,projects,certifications,communication_skill,coding_skill,aptitude_score,technical_skill_score,extracurricular,ats_score,academic_score,experience_score,skill_score,placed
7.48,77.1,92.3,4,0,3,2,4,3,50.4,57.5,1,61.3,0.7977,0.26,0.3912,0
7.68,59.0,67.2,0,0,2,4,2,6,57.2,40.3,0,41.6,0.6993,0.28,0.4717,1
9.48,79.6,53.1,0,3,3,2,5,4,54.3,49.8,2,33.4,0.806,0.76,0.473,1
6.27,88.5,79.9,1,0,4,2,5,3,100.0,60.3,2,58.3,0.7347,0.32,0.57,1
8.14,91.6,61.9,2,0,1,3,5,3,42.9,48.4,1,20.2,0.7908,0.18,0.3986,0
7.43,80.5,71.7,0,0,3,0,4,2,73.0,68.9,0,79.2,0.7519,0.18,0.4189,0
5.47,55.4,60.1,0,0,0,2,3,1,27.4,91.1,2,52.5,0.5624,0.08,0.2122,0
8.05,74.4,84.7,0,0,1,2,5,1,40.8,47.8,0,28.5,0.7999,0.14,0.3123,0
8.59,97.7,60.3,0,1,2,0,6,5,52.4,50.2,1,50.2,0.8247,0.2867,0.5373,1
6.26,61.6,86.2,0,1,2,1,4,6,55.6,40.9,4,65.4,0.6822,0.3267,0.5269,1
7.19,71.3,54.4,0,1,2,3,3,10,53.1,52.4,0,40.3,0.6736,0.4067,0.6492,1
5.3,89.0,64.2,3,0,1,0,3,4,56.2,21.7,0,20.0,0.648,0.06,0.4186,0
5.82,79.4,86.2,1,0,1,1,4,2,45.6,73.7,1,52.8,0.7048,0.1,0.3368,0
8.35,100.0,70.2,2,1,1,0,4,4,81.2,32.3,0,68.7,0.8431,0.2267,0.5235,0
6.69,63.2,97.5,2,0,1,0,3,6,40.0,41.3,2,59.2,0.7362,0.06,0.45,0
5.98,60.1,64.5,3,0,1,2,4,7,71.4,56.4,0,62.3,0.6106,0.14,0.6142,0
7.45,86.7,71.3,1,1,3,0,7,6,70.2,78.4,0,72.2,0.7677,0.3467,0.6606,1
6.63,57.6,92.8,0,1,1,1,4,6,40.9,40.5,1,83.5,0.7073,0.2667,0.4828,0
6.68,69.6,48.3,2,0,4,0,3,5,51.4,51.8,2,15.0,0.629,0.24,0.4442,0
8.01,71.2,46.7,0,2,1,4,1,6,58.0,60.0,1,31.2,0.6955,0.5533,0.4439,1
5.92,84.4,57.7,0,0,2,3,8,2,88.2,43.6,0,58.0,0.6513,0.24,0.5845,1
6.2,79.4,78.6,0,3,1,1,7,1,51.4,53.0,1,60.0,0.7051,0.6,0.4041,1
7.37,77.5,47.1,0,0,0,0,6,9,100.0,28.0,0,27.1,0.6799,0.0,0.84,1
8.27,67.2,75.8,0,1,2,1,7,4,71.8,46.0,0,40.9,0.7706,0.3267,0.5855,0
8.56,86.6,74.8,1,0,1,0,6,6,64.2,75.9,1,86.0,0.8317,0.06,0.6125,1
6.47,100.0,94.2,0,2,1,2,5,1,73.9,68.9,3,48.6,0.8089,0.4733,0.4117,1
8.23,80.3,81.6,0,1,2,2,3,8,27.1,47.5,3,58.8,0.8163,0.3667,0.4912,1
6.34,73.2,72.7,0,2,3,2,8,7,79.1,37.8,2,87.2,0.6817,0.5933,0.7573,1
9.21,56.4,85.7,2,1,2,3,4,1,34.2,51.4,2,56.7,0.8157,0.4067,0.2626,0
5.95,64.4,75.0,0,1,0,3,4,4,73.7,30.1,1,69.2,0.646,0.2867,0.501,1
8.66,69.4,62.0,0,0,1,1,5,5,47.3,51.7,4,65.3,0.7617,0.1,0.492,1
6.48,65.6,53.1,1,0,2,2,5,2,43.6,48.0,2,49.0,0.6207,0.2,0.3608,0
9.41,71.8,60.6,2,3,5,1,6,5,89.9,47.4,2,47.9,0.8017,0.84,0.6497,1
7.85,93.3,67.5,0,2,1,2,6,7,56.2,52.6,0,76.3,0.7946,0.4733,0.6286,1
6.08,87.0,70.3,1,0,1,0,4,5,30.4,64.1,2,54.9,0.6972,0.06,0.4113,0
6.63,70.1,40.2,0,0,2,1,5,1,75.5,37.3,3,36.8,0.6071,0.16,0.4166,0
8.06,57.5,65.1,3,0,4,1,6,2,36.0,71.3,1,74.5,0.7096,0.28,0.3681,0
8.36,88.0,68.4,1,0,1,0,4,4,82.5,74.1,1,15.0,0.8089,0.06,0.5275,0
7.12,71.4,75.1,1,0,3,1,8,4,57.7,92.4,1,83.4,0.7224,0.22,0.5731,1
7.25,51.3,89.1,0,2,3,2,5,4,35.1,60.0,2,51.6,0.7135,0.5933,0.4152,1
8.03,80.5,70.4,1,0,1,1,8,4,72.8,80.0,4,55.1,0.7791,0.1,0.6184,1
7.34,84.3,56.2,0,2,3,5,2,1,67.4,71.6,1,56.5,0.7185,0.7133,0.3021,1
5.78,45.0,44.4,0,3,2,1,6,6,20.0,58.2,0,79.0,0.5123,0.66,0.48,1
6.31,62.1,76.9,1,0,1,4,3,6,56.9,34.3,0,58.1,0.6629,0.22,0.5006,0
7.46,70.7,56.7,1,1,1,0,4,6,63.4,70.2,2,54.6,0.6914,0.2267,0.5501,0
8.54,80.8,79.3,0,1,1,1,7,5,62.3,59.1,1,37.9,0.8271,0.2667,0.597,1
8.98,65.8,86.2,2,0,1,0,5,4,54.7,85.4,2,42.2,0.8288,0.06,0.474,0
8.06,62.0,47.9,0,1,3,1,10,3,71.4,67.6,0,66.6,0.6777,0.3867,0.6342,1
7.52,80.7,75.2,1,1,2,0,6,2,68.2,72.9,0,59.0,0.7656,0.2867,0.4647,0
8.02,66.4,84.8,0,0,3,2,4,8,58.6,45.2,1,85.4,0.7791,0.26,0.6157,1
6.47,78.5,81.2,0,2,2,1,6,4,53.7,59.2,1,40.3,0.7227,0.4933,0.5012,1
7.03,58.7,40.7,2,0,2,0,5,1,60.7,22.3,4,34.2,0.6001,0.12,0.372,0
6.29,55.8,56.9,0,0,0,1,6,4,47.1,64.4,0,60.4,0.5964,0.04,0.4814,0
5.83,81.1,51.4,2,3,3,2,4,1,39.6,75.7,2,53.5,0.6224,0.76,0.2788,1
7.57,75.0,74.8,0,0,0,1,6,5,37.8,78.7,3,33.4,0.7529,0.04,0.4933,1
7.4,83.1,73.4,1,0,1,0,5,5,56.2,49.0,2,45.7,0.7613,0.06,0.5186,0
7.96,65.6,40.0,0,0,2,0,5,3,42.6,24.2,4,67.7,0.6618,0.12,0.3977,0
7.8,62.5,64.1,1,0,3,2,7,3,55.1,45.9,0,31.2,0.7064,0.26,0.4954,0
7.47,88.3,78.4,2,0,0,2,2,6,81.9,53.7,2,34.5,0.7902,0.08,0.5458,0
7.81,53.7,69.9,1,1,2,1,5,4,54.3,61.9,1,41.9,0.6997,0.3267,0.4728,1
7.15,87.0,69.9,0,0,1,2,4,1,60.5,20.5,3,42.3,0.7499,0.14,0.3415,1
7.65,87.8,63.3,1,1,3,1,3,7,53.9,53.2,2,69.3,0.7605,0.3867,0.5316,1
6.4,82.3,54.2,1,0,3,1,3,3,81.5,37.4,2,45.0,0.6614,0.22,0.4546,0
7.61,63.7,67.8,0,0,3,2,4,2,87.8,79.6,1,84.4,0.7091,0.26,0.4635,1
7.94,62.2,68.7,1,2,0,3,5,7,49.5,20.0,2,36.2,0.724,0.4533,0.5786,1
6.46,69.5,76.0,1,1,2,1,6,7,71.1,72.2,3,61.6,0.6869,0.3267,0.6733,1
7.26,56.5,77.1,1,1,1,2,6,4,95.6,52.3,0,54.3,0.6966,0.3067,0.6269,1
6.51,60.5,69.1,0,0,2,1,4,2,37.1,20.2,0,55.1,0.6496,0.16,0.3113,0
6.62,79.7,82.2,0,1,5,2,8,3,75.6,83.5,1,15.0,0.736,0.5467,0.5869,1
5.96,79.8,63.1,3,2,0,2,4,4,26.7,78.0,3,35.2,0.6554,0.4133,0.36,0
8.59,59.4,49.2,1,2,2,3,1,7,58.5,76.2,1,52.0,0.7012,0.5733,0.4856,0
8.37,80.1,74.2,0,1,1,0,4,7,55.5,56.6,0,19.5,0.8044,0.2267,0.5664,1
7.79,77.5,69.6,4,1,2,1,5,5,27.3,43.6,3,15.0,0.7573,0.3267,0.4318,0
9.37,90.1,74.5,0,0,2,1,1,6,77.6,56.1,0,32.8,0.8799,0.16,0.5028,0
6.99,78.8,51.6,0,0,2,1,7,4,60.7,64.3,2,61.1,0.6756,0.16,0.552,1
10.0,84.7,91.3,1,0,2,1,5,3,41.3,45.8,2,63.6,0.94,0.16,0.3939,0
6.95,77.7,77.2,1,0,5,2,3,1,63.9,40.4,1,33.0,0.7349,0.38,0.3217,0
7.48,83.8,64.3,3,0,3,2,3,5,74.3,63.4,0,51.4,0.7441,0.26,0.5128,0
6.76,56.6,55.8,1,0,4,2,6,6,26.2,58.3,1,62.6,0.6191,0.32,0.4985,0
7.61,70.5,82.0,0,1,1,2,7,3,20.0,70.7,1,78.9,0.7618,0.3067,0.39,1
8.12,71.5,53.7,0,1,5,1,4,7,57.2,80.9,0,78.2,0.719,0.5067,0.5717,1
7.07,69.1,97.4,0,1,1,1,3,4,44.2,69.6,1,71.4,0.7699,0.2667,0.3825,1
9.15,77.3,60.0,3,0,0,1,5,5,82.1,35.4,0,45.3,0.8011,0.04,0.5963,0
7.46,79.6,90.4,0,1,2,3,6,4,51.3,54.8,4,54.1,0.7981,0.4067,0.494,1
7.5,76.7,65.6,0,3,1,0,6,7,63.6,61.6,1,56.3,0.7306,0.56,0.6507,1
6.2,69.9,88.5,0,0,3,1,4,5,54.6,68.8,0,51.1,0.7061,0.22,0.4839,0
7.66,63.2,58.4,0,2,0,1,5,4,30.2,69.6,1,30.2,0.6871,0.3733,0.4005,1
7.05,85.2,68.2,0,0,2,2,5,5,58.5,54.0,1,80.9,0.7362,0.2,0.5256,0
6.53,76.2,78.5,1,1,1,4,7,2,34.1,46.7,0,62.8,0.7132,0.3867,0.3924,0
6.35,59.8,76.6,0,1,1,3,7,1,33.2,72.1,0,70.7,0.6583,0.3467,0.3497,1
10.0,69.7,82.3,3,1,3,0,8,3,38.2,61.4,0,66.9,0.88,0.3467,0.4747,0
6.91,51.1,61.7,2,2,2,2,7,4,36.7,59.8,1,47.2,0.6274,0.5333,0.48,0
5.6,72.4,69.1,0,0,1,0,8,6,54.2,43.0,0,28.0,0.6337,0.06,0.6426,1
6.43,69.6,84.2,2,1,3,3,7,4,50.9,90.7,0,68.5,0.7062,0.4667,0.5228,1
7.14,65.1,58.8,0,2,3,1,4,4,63.1,59.2,2,67.4,0.667,0.5533,0.4693,1
7.8,91.0,75.4,0,1,2,1,8,1,29.7,53.5,0,60.2,0.8062,0.3267,0.369,1
7.81,58.1,65.2,0,0,1,1,3,6,53.5,59.2,1,93.7,0.6987,0.1,0.4904,0
7.94,80.5,70.7,2,0,5,1,9,5,49.3,52.8,1,44.8,0.7751,0.34,0.618,1
6.49,98.2,69.1,1,2,2,4,3,6,61.6,33.1,2,49.3,0.7429,0.6133,0.5149,1
7.57,84.9,57.8,0,1,1,0,7,5,62.5,60.1,1,58.7,0.7354,0.2267,0.5975,1
6.24,71.6,64.6,1,3,1,4,8,7,60.8,30.3,0,46.0,0.6524,0.72,0.7024,1
6.52,58.4,69.9,1,0,1,1,6,3,40.2,56.8,1,50.8,0.6466,0.1,0.4205,0
6.19,55.7,66.7,1,1,4,0,1,4,58.4,27.9,2,73.6,0.6153,0.4067,0.3653,0
5.89,67.1,88.4,0,2,4,2,3,5,48.8,20.0,0,43.3,0.6834,0.6533,0.4363,1
8.37,63.8,81.1,2,2,2,2,6,6,81.7,65.4,0,44.6,0.7807,0.5333,0.665,1
7.96,63.4,71.8,1,1,2,3,6,5,60.0,36.2,2,65.4,0.7357,0.4067,0.56,1
8.27,68.1,58.1,0,0,3,2,5,5,59.4,62.4,1,31.2,0.7291,0.26,0.5283,1
7.24,70.8,57.3,2,1,2,2,5,5,34.9,57.9,0,53.5,0.6823,0.3667,0.4548,1
8.05,77.8,93.7,0,1,2,1,2,4,47.4,57.5,2,52.6,0.8314,0.3267,0.3621,1
5.26,57.1,54.9,1,0,4,4,8,6,62.7,44.3,0,66.3,0.5432,0.4,0.668,0
8.15,63.8,69.5,1,0,1,2,4,1,56.6,52.8,1,69.5,0.7407,0.14,0.3297,0
7.39,70.1,72.7,0,2,1,2,6,3,56.4,43.8,2,52.1,0.7267,0.4733,0.4692,1
7.89,69.7,64.0,0,0,3,3,8,8,26.4,71.1,0,53.5,0.7285,0.3,0.6393,1
7.62,94.0,55.0,1,0,3,0,3,3,43.3,46.8,1,54.4,0.7534,0.18,0.34,0
6.11,74.8,57.8,2,1,1,3,5,4,53.1,50.8,1,49.5,0.6372,0.3467,0.4692,0
5.55,52.6,60.9,2,3,1,2,6,7,79.6,67.7,3,78.3,0.5614,0.64,0.6989,0
6.42,77.0,58.8,1,1,2,3,5,4,24.0,44.4,1,64.0,0.6603,0.4067,0.3819,0
7.82,78.5,85.3,0,0,2,2,7,3,39.2,24.5,1,77.8,0.8006,0.2,0.4476,1
7.96,70.5,67.9,0,0,3,1,4,7,23.8,37.0,1,39.2,0.7439,0.22,0.4715,1
5.7,57.4,61.2,1,0,3,3,5,4,63.9,72.9,1,77.5,0.5813,0.3,0.5016,0
6.12,93.1,69.4,0,0,2,2,4,4,79.4,56.4,4,57.2,0.7123,0.2,0.5181,0
6.4,59.2,76.7,1,2,2,0,9,1,64.5,60.0,2,67.3,0.6598,0.4533,0.5035,1
6.81,79.9,63.5,0,0,2,2,4,4,68.4,60.0,2,20.6,0.699,0.2,0.4852,1
5.7,74.4,79.7,0,0,0,2,6,6,39.4,85.4,4,84.3,0.6704,0.08,0.5383,1
5.64,79.2,51.5,1,2,2,3,8,4,64.6,20.0,0,62.9,0.6085,0.5733,0.5939,0
6.3,92.5,83.2,1,0,2,3,3,2,44.1,52.8,1,88.5,0.7541,0.24,0.3023,0
7.29,78.7,67.9,1,0,3,0,5,4,59.1,55.5,4,75.0,0.7313,0.18,0.4872,1
5.9,65.3,67.4,0,1,3,0,3,3,67.0,54.7,3,18.1,0.6267,0.3467,0.4111,1
7.07,85.3,59.0,2,0,0,0,1,4,52.7,68.6,0,82.4,0.7143,0.0,0.3482,0
8.36,64.4,52.0,0,0,3,2,4,3,72.8,69.0,1,58.4,0.7094,0.26,0.4583,1
5.77,74.0,46.3,1,3,2,3,4,8,55.1,51.3,0,66.6,0.5891,0.74,0.6052,1
6.97,56.5,58.1,1,2,0,2,4,5,62.9,26.3,2,64.8,0.6351,0.4133,0.5088,1
8.33,59.6,75.6,0,1,2,3,4,1,92.0,97.6,1,53.2,0.7545,0.4067,0.4361,1
6.74,72.6,55.5,1,1,3,2,5,5,67.0,54.9,1,47.7,0.6573,0.4267,0.5509,0
6.57,76.4,47.9,1,0,2,2,3,4,44.5,56.5,3,67.7,0.6392,0.2,0.3835,0
8.48,51.6,56.2,0,2,2,5,6,7,49.4,76.5,0,40.0,0.6934,0.6533,0.6081,1
6.86,78.0,63.0,1,1,2,0,7,4,73.7,48.3,3,55.5,0.6956,0.2867,0.5911,0
8.41,62.2,63.5,0,0,2,1,7,4,76.8,77.0,1,80.2,0.7349,0.16,0.6003,0
7.67,87.4,66.3,2,0,2,1,5,8,57.3,49.8,0,33.0,0.7678,0.16,0.642,0
6.82,67.8,81.4,0,1,2,0,7,2,30.5,86.1,3,51.4,0.7141,0.2867,0.3815,1
7.73,58.5,84.2,0,0,4,2,4,6,40.9,62.7,3,76.0,0.7433,0.32,0.4827,1
7.55,72.9,94.1,1,0,2,1,4,5,61.3,43.5,3,40.3,0.7951,0.16,0.5038,0
8.32,61.0,46.9,0,0,1,1,6,3,68.4,92.1,2,20.7,0.6859,0.1,0.5053,1
6.6,87.2,56.9,4,1,2,0,4,3,76.1,65.2,0,19.3,0.6901,0.2867,0.4683,0
7.25,72.0,77.1,0,0,3,1,3,7,21.4,44.6,0,46.5,0.735,0.22,0.4343,0
7.13,70.2,62.1,0,1,2,1,6,5,73.7,31.1,1,85.3,0.6873,0.3267,0.6011,1
7.97,79.1,79.2,0,0,3,3,4,6,83.7,66.9,0,41.3,0.7945,0.3,0.6111,1
6.07,59.9,70.7,0,1,1,2,4,6,20.0,78.5,3,49.8,0.6302,0.3067,0.42,1
8.32,56.5,88.5,0,0,2,3,7,5,57.9,61.6,1,56.0,0.7786,0.24,0.5837,1
7.71,76.9,81.6,0,0,3,1,6,2,71.6,60.6,0,74.9,0.7818,0.22,0.4749,1
5.75,58.8,81.8,0,1,2,0,5,1,32.6,81.5,2,70.4,0.6391,0.2867,0.2878,0
8.53,58.8,62.6,0,1,2,2,2,8,49.0,65.2,1,52.2,0.7301,0.3667,0.527,1
9.66,82.0,66.7,0,0,2,0,3,5,68.1,43.8,1,65.8,0.8548,0.12,0.4943,1
8.3,78.3,64.0,0,1,3,1,6,5,48.6,44.5,3,74.1,0.7709,0.3867,0.5258,1
8.77,57.0,48.4,0,2,2,2,6,8,51.5,64.4,1,25.4,0.7019,0.5333,0.6544,1
7.29,64.6,87.1,0,0,2,3,5,2,62.0,63.5,1,48.2,0.744,0.24,0.4159,0
5.37,61.2,77.7,0,1,2,3,4,1,36.9,73.5,0,33.4,0.6157,0.4067,0.2708,0
5.17,93.3,63.5,0,0,2,1,4,1,38.8,61.3,1,41.9,0.6506,0.16,0.2764,1
7.48,82.9,85.0,0,2,2,2,5,3,66.4,66.6,1,66.7,0.7936,0.5333,0.4693,1
6.55,66.9,59.8,0,0,2,1,3,5,75.1,60.9,2,33.4,0.6443,0.16,0.5152,1
6.19,78.9,44.1,3,2,0,3,5,7,65.2,71.4,0,96.6,0.6172,0.4533,0.6255,1
7.13,55.7,81.1,0,1,3,4,3,6,82.5,67.7,1,66.9,0.6986,0.5067,0.5775,1
7.88,63.9,51.4,0,1,2,2,3,1,65.6,50.6,0,44.5,0.6821,0.3667,0.3267,0
5.6,73.3,65.5,1,0,1,1,5,10,91.2,51.8,3,52.6,0.6269,0.1,0.8237,1
6.71,77.4,70.7,0,1,1,3,6,4,59.2,60.5,1,31.8,0.7056,0.3467,0.5176,1
8.86,70.8,73.0,0,0,2,2,6,7,62.5,56.9,0,28.5,0.8026,0.2,0.6476,1
6.02,75.0,79.0,1,0,2,3,3,6,65.3,77.3,2,48.1,0.6859,0.24,0.5258,0
8.16,72.9,75.6,1,0,3,2,2,5,46.7,58.6,3,78.6,0.7791,0.26,0.4001,0
6.67,70.0,75.1,4,1,2,4,5,4,44.0,30.8,2,29.7,0.6963,0.4467,0.4421,0
7.8,68.4,57.7,3,1,3,0,2,2,41.8,34.9,3,77.2,0.7054,0.3467,0.2654,0
8.41,66.9,71.8,1,2,0,2,7,2,48.0,50.9,2,51.7,0.7671,0.4133,0.434,1
8.02,74.8,48.4,1,0,2,1,3,4,95.3,67.3,4,59.3,0.7088,0.16,0.5358,0
8.2,76.9,88.3,0,2,2,2,9,2,90.8,42.7,1,56.3,0.8231,0.5333,0.6224,1
5.93,74.4,49.8,2,2,1,4,3,8,52.1,66.1,1,68.9,0.607,0.5533,0.5663,0
8.43,57.9,63.5,1,2,4,2,6,5,50.4,42.0,0,74.8,0.7246,0.6533,0.5313,1
6.26,60.0,50.9,0,1,3,2,4,9,20.0,57.7,3,51.1,0.5903,0.4267,0.54,1
7.49,76.8,58.5,0,0,1,0,5,4,40.1,62.0,3,64.2,0.7125,0.06,0.4303,0
7.48,89.7,68.2,1,2,0,0,5,3,43.4,35.6,0,78.4,0.7688,0.3333,0.4003,0
7.73,73.8,61.1,0,1,3,2,7,6,50.1,61.7,1,69.7,0.7241,0.4267,0.6003,1
7.57,67.1,82.9,2,1,1,1,7,4,47.7,82.5,0,47.6,0.7534,0.2667,0.5132,0
6.27,74.7,70.9,0,0,4,0,6,6,61.9,51.6,3,51.5,0.6777,0.24,0.6056,1
5.72,58.4,62.0,2,0,1,2,7,7,71.9,56.3,0,37.2,0.5866,0.14,0.7058,0
8.16,87.7,66.3,0,0,2,2,4,7,44.9,59.3,2,87.7,0.7929,0.2,0.5347,1
7.4,74.2,83.9,1,1,0,0,6,7,83.9,56.5,1,60.5,0.7655,0.1667,0.7116,0
8.46,64.0,79.8,0,0,2,0,4,6,64.2,55.4,0,29.7,0.7827,0.12,0.5527,1
7.15,70.0,53.2,0,2,1,1,7,3,74.0,54.1,3,39.9,0.6655,0.4333,0.552,1
5.65,65.7,59.2,0,0,2,2,5,7,50.1,28.4,1,52.2,0.5948,0.2,0.5803,0
8.26,87.7,74.2,0,0,4,3,6,6,67.8,62.7,1,79.2,0.8179,0.36,0.6235,1
6.79,69.6,72.6,0,0,1,1,6,3,66.2,36.7,0,51.6,0.695,0.1,0.4985,0
7.58,73.9,54.3,2,0,2,0,6,4,84.4,61.4,1,65.9,0.6993,0.12,0.5932,0
6.49,78.9,77.7,0,0,1,3,4,4,69.7,66.9,0,42.1,0.7159,0.18,0.4892,1
9.01,63.1,56.4,1,1,2,0,2,7,73.4,61.9,1,66.6,0.7493,0.2867,0.5601,1
6.24,74.3,84.9,1,3,1,2,7,5,48.5,40.0,1,78.4,0.71,0.64,0.5554,0
6.83,75.3,74.9,0,0,2,1,7,4,79.5,60.4,0,69.2,0.7169,0.16,0.6086,1
7.32,53.4,53.3,2,0,3,4,5,4,35.0,51.4,3,15.0,0.6325,0.34,0.4151,0
6.0,75.0,61.1,1,1,3,2,6,4,47.7,45.0,1,52.3,0.6403,0.4267,0.4831,1
7.56,71.5,60.9,1,0,4,0,2,2,63.1,90.1,2,36.0,0.709,0.24,0.3292,0
8.97,73.6,70.1,2,1,1,1,4,6,37.3,39.7,4,67.1,0.8078,0.2667,0.4718,0
6.66,72.4,65.3,1,1,1,0,5,2,41.4,63.4,2,56.3,0.6775,0.2267,0.3541,0
7.63,75.1,53.1,4,2,0,1,2,5,41.4,80.9,2,85.8,0.7023,0.3733,0.3842,0
4.18,88.0,49.9,0,0,3,1,2,4,64.8,61.5,0,49.0,0.5536,0.22,0.4144,1
7.16,57.8,75.1,0,3,1,2,5,6,55.1,44.5,1,56.3,0.6903,0.64,0.5554,1
6.86,67.9,71.7,1,3,3,3,4,4,75.3,45.6,2,52.8,0.6918,0.8,0.506,1
6.3,80.0,69.4,0,0,4,0,4,2,91.9,31.3,2,67.9,0.6884,0.24,0.4756,1
8.39,77.8,71.5,1,1,1,1,4,6,62.9,56.6,1,37.5,0.7927,0.2667,0.5486,0
6.84,77.5,60.0,0,0,1,3,3,3,48.8,57.2,3,37.0,0.6857,0.18,0.3564,0
7.0,100.0,70.4,0,0,2,1,5,5,64.6,50.7,1,44.9,0.7762,0.16,0.5439,0
6.79,79.4,100.0,2,3,2,2,5,7,41.9,79.2,2,65.5,0.7877,0.7,0.5556,1
5.09,85.6,83.3,0,0,2,3,4,3,56.9,54.4,3,73.7,0.6767,0.24,0.4106,0
5.95,68.3,64.3,0,0,1,2,4,4,100.0,28.6,2,53.3,0.6292,0.14,0.58,0
8.26,60.1,61.2,1,0,3,2,5,4,54.3,80.8,0,65.6,0.7161,0.26,0.473,0
4.88,68.2,40.0,1,1,2,4,6,5,63.4,35.5,2,64.1,0.5145,0.4467,0.5703,0
6.36,80.5,81.9,2,2,1,0,5,4,55.1,64.3,2,54.0,0.7239,0.3933,0.4753,0
6.76,76.9,78.2,0,1,0,0,2,6,50.6,66.5,2,53.5,0.7258,0.1667,0.4519,1
9.12,76.8,60.9,2,1,3,1,3,3,66.7,54.3,1,68.7,0.8003,0.3867,0.41,0
8.05,69.4,49.4,1,0,0,0,7,7,35.1,71.6,0,89.5,0.6993,0.0,0.5954,0
6.59,67.5,53.0,2,1,3,1,4,8,55.0,57.0,2,72.8,0.6306,0.3867,0.605,1
8.63,69.8,73.8,0,0,2,0,5,5,33.6,49.6,2,76.7,0.7908,0.12,0.4507,1
6.39,80.7,66.8,0,1,4,2,8,3,85.8,20.3,3,91.7,0.6881,0.4867,0.6174,1
8.31,82.1,77.0,0,1,3,1,6,4,75.8,26.3,1,42.4,0.8132,0.3867,0.5673,1
5.71,59.9,69.1,1,3,3,3,1,4,44.2,100.0,0,67.6,0.6079,0.8,0.3225,1
8.38,81.1,80.6,0,1,3,1,8,8,24.6,68.2,2,81.2,0.8233,0.3867,0.6338,1
6.75,64.2,72.8,0,1,2,2,5,4,66.8,77.1,4,71.9,0.6802,0.3667,0.5105,1
6.07,77.6,78.8,1,0,1,1,6,7,57.2,98.5,0,44.2,0.6944,0.1,0.6316,0
6.96,69.7,40.8,0,0,3,0,6,5,98.4,49.7,0,40.7,0.6244,0.18,0.6752,1
7.51,90.8,52.0,0,1,2,2,7,5,83.2,53.4,3,84.4,0.7321,0.3667,0.6597,1
6.66,67.0,63.3,0,1,2,0,5,4,69.4,27.8,0,62.5,0.6584,0.2867,0.5183,1
7.81,74.1,82.0,2,1,2,2,2,4,48.5,50.9,1,60.5,0.7809,0.3667,0.3655,0
6.56,79.3,92.4,1,1,1,2,6,6,53.3,50.5,4,55.4,0.7573,0.3067,0.5799,1
7.88,61.5,65.9,1,0,2,2,3,3,63.4,49.2,2,82.2,0.7126,0.2,0.4003,0
7.69,71.1,60.0,3,0,1,2,8,6,64.4,73.7,0,72.5,0.7123,0.14,0.6732,1
7.13,68.8,42.6,1,0,2,3,4,7,45.3,68.0,4,51.7,0.6351,0.24,0.5358,1
6.71,65.8,79.2,0,1,2,0,5,3,33.4,71.5,2,71.4,0.6984,0.2867,0.3703,1
7.37,66.7,60.8,1,3,3,4,4,7,92.7,35.1,4,58.2,0.6873,0.84,0.6781,1
7.81,85.3,100.0,3,1,2,0,6,7,58.6,56.3,1,70.7,0.8536,0.2867,0.6358,1
9.47,64.8,58.4,0,1,4,1,6,6,65.6,61.7,2,79.4,0.7814,0.4467,0.6169,1
8.23,78.8,95.4,1,1,4,4,4,3,42.6,87.6,1,77.3,0.8471,0.5667,0.3677,1
8.27,75.8,77.7,0,0,0,1,6,4,82.6,57.8,1,23.9,0.7974,0.04,0.5878,1
10.0,55.2,54.6,2,0,2,3,5,4,76.7,53.0,2,64.2,0.7747,0.24,0.5402,0
7.77,78.2,71.0,1,0,1,2,5,9,59.1,74.3,1,81.6,0.7615,0.14,0.6873,1
7.73,55.0,78.0,3,2,3,3,4,4,61.8,51.4,1,42.1,0.7193,0.6333,0.4653,0
7.97,79.5,65.1,1,0,2,0,9,4,63.1,63.8,1,90.8,0.7602,0.12,0.6194,0
6.09,65.9,78.9,0,1,0,2,7,2,59.8,63.3,0,66.2,0.6665,0.2467,0.4693,0
6.71,72.1,78.6,0,0,1,0,6,3,68.0,47.0,4,72.3,0.7124,0.06,0.5041,0
6.64,56.5,75.8,2,1,2,0,7,3,64.8,44.1,2,72.2,0.6627,0.2867,0.5243,0
7.91,73.5,67.8,0,0,0,2,6,5,54.8,54.5,1,30.8,0.7488,0.08,0.5445,1
7.01,83.1,52.7,0,3,2,2,4,2,37.0,47.6,2,72.9,0.69,0.7,0.3109,1
7.35,62.3,67.0,1,0,3,2,1,3,57.5,29.5,4,63.9,0.6909,0.26,0.3226,0
8.4,64.7,70.3,0,2,0,2,3,1,71.5,67.3,1,46.9,0.7573,0.4133,0.3445,1
8.15,77.5,43.6,0,1,2,3,9,7,70.1,64.7,2,84.2,0.7101,0.4067,0.7603,1
7.02,77.8,70.2,0,0,2,1,7,5,81.6,42.4,0,20.9,0.721,0.16,0.6549,1
6.46,45.0,66.7,0,1,1,1,5,5,83.5,40.7,4,44.0,0.6025,0.2667,0.6006,1
8.45,96.2,51.1,1,1,1,3,2,2,70.6,63.3,0,81.2,0.7908,0.3467,0.3519,1
8.05,78.3,63.7,0,0,1,2,6,7,61.4,84.8,2,73.2,0.7576,0.14,0.6441,1
5.43,80.4,63.9,0,1,4,1,4,8,64.2,72.4,1,45.3,0.6324,0.4467,0.6325,1
6.86,70.3,93.1,2,1,2,1,6,5,47.7,75.4,1,42.2,0.7512,0.3267,0.523,0
